station;lon;lat;date;value;uncertainty;source
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-04-03 22:53:00;66.75;0.11;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-04-13 20:51:00;67.89;0.12;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-04-23 18:50:00;67.59;0.11;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-05-03 16:48:00;67.66;0.13;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-05-13 14:47:00;68.57;0.12;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-05-23 12:45:00;68.79;0.09;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-06-02 10:44:00;68.35;0.14;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-06-12 08:42:00;68.00;0.14;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-06-22 06:41:00;67.78;0.13;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-07-02 04:39:00;66.92;0.12;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-07-22 00:36:00;68.03;0.13;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-07-31 22:35:00;67.21;0.09;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-08-10 20:33:00;66.75;0.10;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-08-20 18:32:00;66.14;0.12;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-08-30 16:30:00;65.79;0.12;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-09-09 14:29:00;66.28;0.13;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-09-19 12:28:00;65.18;0.15;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-09-29 10:26:00;64.14;0.19;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-10-09 08:25:00;64.16;0.13;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-10-19 06:23:00;63.82;0.09;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-10-29 04:22:00;63.70;0.10;hydroweb-J2
